GRMSE,GMAE,GsMAPE,GMAPE
447.863422881742,268.6073725880533,6.5394547058756824,6.8343133812678545
461.8467323215575,277.839472427789,6.776653947144718,7.049986779325581
454.53226406913114,280.450916082472,6.955548989852585,7.27447752736578
435.6194390299513,272.1279045939644,6.792940598138416,7.20756338924239
435.96023270109544,281.49421636336956,7.136512910908571,7.942028425038443
477.40146244003,306.2596791054065,7.638062481421704,8.853274281619976
